Member id,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price ,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1115330,7,20,17175,58,1924.50,2.90,296.12,11.21,0.98836,0.00000,0.01164,0.47744,0.01747,0.00000,0.01747,0.01747,0.00000,0.06987,0.01747,0.38282,0.17904,0.79185,0.01747,0.01164,0.73508,0.02911,0.06987,0.00873,0.12227,0.00000,0.00000,0.00000,0.01747,0.01747,0.00000
1115620,4,17,9900,30,1062.50,1.76,330.00,10.73,1.00000,0.00000,0.00000,0.51515,0.07576,0.00000,0.00000,0.00000,0.08333,0.00000,0.00000,0.32576,0.13131,0.77778,0.07576,0.01515,0.77020,0.00000,0.03030,0.00000,0.04040,0.00000,0.08333,0.00000,0.00000,0.07576,0.00000
1115710,6,16,9100,21,949.50,1.31,433.33,10.43,0.91758,0.08242,0.00000,0.04396,0.03297,0.01648,0.00000,0.00000,0.15659,0.03297,0.00000,0.71703,0.06593,0.64560,0.03297,0.25549,0.27473,0.39560,0.03297,0.04121,0.06593,0.00000,0.15659,0.00000,0.00000,0.03297,0.00000
1115800,4,18,7280,27,862.60,1.50,269.63,11.85,0.83516,0.16484,0.00000,0.00000,0.00000,0.00000,0.00000,0.07212,0.09272,0.02747,0.00000,0.80769,0.28984,0.71016,0.00000,0.00000,0.09272,0.18201,0.15934,0.06181,0.01374,0.00000,0.09272,0.00000,0.07212,0.00000,0.32555
1115970,2,3,2750,3,305.00,1.00,916.67,11.09,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27273,0.00000,0.00000,0.72727,0.00000,1.00000,0.00000,0.00000,0.72727,0.00000,0.00000,0.00000,0.00000,0.00000,0.27273,0.00000,0.00000,0.00000,0.00000
1116000,5,23,9250,32,979.20,1.39,289.06,10.59,0.67838,0.13784,0.18378,0.01081,0.00000,0.00000,0.01081,0.00000,0.02432,0.00000,0.00811,0.94595,0.26595,0.31243,0.00000,0.42162,0.57297,0.00811,0.19189,0.06486,0.00000,0.00000,0.02432,0.00811,0.00000,0.00000,0.12973
1116050,5,23,16425,41,1683.50,1.78,400.61,10.25,0.80974,0.06849,0.12177,0.11568,0.00000,0.00000,0.01218,0.00000,0.02740,0.00000,0.01370,0.83105,0.36073,0.38356,0.10959,0.14612,0.39269,0.25114,0.03501,0.05023,0.22527,0.00000,0.02740,0.00000,0.00000,0.00000,0.01826
1116130,5,23,9325,41,1122.50,1.78,227.44,12.04,0.83378,0.12332,0.04290,0.28954,0.00000,0.04826,0.00000,0.05630,0.01609,0.00000,0.00000,0.58981,0.42359,0.51206,0.00000,0.06434,0.70241,0.01609,0.01609,0.06434,0.12869,0.00000,0.01609,0.00000,0.05630,0.00000,0.00000
1116200,3,9,6850,24,1026.50,2.67,285.42,14.99,0.93431,0.06569,0.00000,0.13139,0.00000,0.70073,0.00000,0.00000,0.00000,0.00000,0.00000,0.16788,0.13504,0.86496,0.00000,0.00000,0.16423,0.00000,0.07664,0.75912,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1116250,3,10,14150,30,1427.50,3.00,471.67,10.09,0.94700,0.00000,0.05300,0.02827,0.09541,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.87633,0.08834,0.81625,0.09541,0.00000,0.02827,0.77739,0.02120,0.00000,0.07774,0.00000,0.00000,0.00000,0.00000,0.09541,0.00000
1116380,3,9,9925,18,1554.00,2.00,551.39,15.66,0.97733,0.02267,0.00000,0.25441,0.00000,0.58942,0.00000,0.00000,0.00000,0.00000,0.00000,0.15617,0.06801,0.92191,0.00000,0.01008,0.27960,0.00000,0.00000,0.72040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1116470,5,10,7675,26,852.50,2.60,295.19,11.11,0.97068,0.02932,0.00000,0.48208,0.03909,0.00000,0.00000,0.00000,0.02932,0.00000,0.05863,0.39088,0.09772,0.86319,0.03909,0.00000,0.83388,0.05863,0.00000,0.00000,0.03909,0.00000,0.02932,0.00000,0.00000,0.03909,0.00000
1116570,2,4,17950,18,1285.00,4.50,997.22,7.16,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00836,0.99164,0.00836,0.00000,0.00000,0.99164,0.99164,0.00836,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1116580,2,11,4975,19,866.50,1.73,261.84,17.42,0.95477,0.04523,0.00000,0.06030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93970,0.90955,0.09045,0.00000,0.00000,0.09045,0.00000,0.00000,0.30151,0.04020,0.46734,0.00000,0.00000,0.01005,0.00000,0.09045
1116630,3,28,10195,50,1246.50,1.79,203.90,12.23,0.95096,0.01471,0.03433,0.35557,0.00000,0.00000,0.00000,0.00000,0.00000,0.34331,0.00000,0.30113,0.24963,0.68416,0.00000,0.06621,0.54193,0.00000,0.43109,0.00000,0.00981,0.00000,0.00000,0.01717,0.00000,0.00000,0.00000
1116730,3,17,6100,25,639.50,1.47,244.00,10.48,0.46721,0.53279,0.00000,0.04918,0.00000,0.00000,0.26230,0.00000,0.00000,0.00000,0.00000,0.68852,0.25000,0.65164,0.00000,0.09836,0.78689,0.00000,0.00000,0.00000,0.21311,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1120150,4,28,13020,66,2059.00,2.36,197.27,15.81,0.58909,0.33602,0.07488,0.00000,0.00000,0.41475,0.00000,0.08065,0.00000,0.00000,0.04032,0.46429,0.37788,0.62212,0.00000,0.00000,0.03034,0.05760,0.00576,0.48387,0.10753,0.00000,0.00000,0.00000,0.09025,0.00000,0.22465
1120250,3,9,14350,35,1643.50,3.89,410.00,11.45,0.97213,0.00000,0.02787,0.00000,0.00000,0.00000,0.00000,0.00000,0.11498,0.13240,0.00000,0.75261,0.50174,0.47735,0.00000,0.02091,0.09408,0.00000,0.70732,0.00000,0.08362,0.00000,0.11498,0.00000,0.00000,0.00000,0.00000
1120440,7,18,11725,34,1270.00,1.89,344.85,10.83,0.84009,0.13433,0.02559,0.30704,0.24307,0.00000,0.00000,0.01279,0.21748,0.06823,0.03198,0.11940,0.12154,0.62260,0.25586,0.00000,0.30704,0.08742,0.06823,0.05117,0.00000,0.00000,0.21748,0.00000,0.01279,0.25586,0.00000
1120450,4,18,10025,24,1267.50,1.33,417.71,12.64,0.94015,0.05985,0.00000,0.04988,0.00000,0.00000,0.43890,0.00000,0.03741,0.00000,0.00000,0.47382,0.29426,0.60599,0.00000,0.09975,0.66833,0.23192,0.00998,0.05237,0.00000,0.00000,0.03741,0.00000,0.00000,0.00000,0.00000
1120550,4,13,9800,26,1534.25,2.00,376.92,15.66,1.00000,0.00000,0.00000,0.69643,0.00000,0.03061,0.00000,0.00000,0.00000,0.00000,0.00765,0.26531,0.56633,0.43367,0.00000,0.00000,0.87500,0.04847,0.00000,0.03061,0.00000,0.04592,0.00000,0.00000,0.00000,0.00000,0.00000
1120560,3,4,1175,4,187.50,1.00,293.75,15.96,1.00000,0.00000,0.00000,0.42553,0.00000,0.00000,0.00000,0.12766,0.00000,0.00000,0.00000,0.44681,0.57447,0.42553,0.00000,0.00000,0.74468,0.00000,0.00000,0.00000,0.00000,0.12766,0.00000,0.00000,0.12766,0.00000,0.00000
1120690,4,19,12475,27,1641.50,1.42,462.04,13.16,1.00000,0.00000,0.00000,0.24048,0.03607,0.00000,0.00000,0.00000,0.03607,0.00000,0.00000,0.68737,0.49900,0.46493,0.03607,0.00000,0.32465,0.10421,0.23447,0.00000,0.04810,0.21643,0.03607,0.00000,0.00000,0.03607,0.00000
1120850,2,2,13500,23,1325.00,11.50,586.96,9.81,0.95556,0.04444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93333,0.00000,0.06667,0.00000,1.00000,0.00000,0.00000,0.06667,0.00000,0.93333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1120870,3,26,12750,46,1747.50,1.77,277.17,13.71,0.94118,0.04706,0.01176,0.00000,0.00000,0.02941,0.00000,0.12353,0.00000,0.00000,0.00000,0.84706,0.70392,0.11373,0.00000,0.18235,0.60588,0.00588,0.00980,0.20588,0.00000,0.00000,0.00000,0.00000,0.17255,0.00000,0.00000
1120960,4,13,11200,49,1488.25,3.77,228.57,13.29,0.90625,0.00000,0.09375,0.05580,0.00000,0.04018,0.00000,0.00000,0.13393,0.00000,0.00000,0.77009,0.06696,0.93304,0.00000,0.00000,0.07589,0.39509,0.35491,0.04018,0.00000,0.00000,0.13393,0.00000,0.00000,0.00000,0.00000
1121050,8,56,22325,86,3576.50,1.54,259.59,16.02,0.81523,0.15118,0.03359,0.00896,0.01344,0.02016,0.00000,0.02352,0.01008,0.06719,0.06719,0.78947,0.60582,0.36058,0.01344,0.02016,0.24860,0.21837,0.07391,0.22844,0.00000,0.06719,0.01008,0.04367,0.06271,0.01344,0.03359
1121170,7,22,11775,36,1510.50,1.64,327.08,12.83,0.90446,0.09554,0.00000,0.36518,0.00000,0.01911,0.15287,0.03185,0.00000,0.08493,0.03822,0.30786,0.21656,0.78344,0.00000,0.00000,0.68365,0.03822,0.12314,0.03822,0.00000,0.00000,0.00000,0.00000,0.03185,0.00000,0.08493
1121270,3,15,12775,46,2797.00,3.07,277.72,21.89,0.83562,0.00000,0.16438,0.00000,0.04697,0.00000,0.00000,0.26419,0.00000,0.00000,0.00000,0.68885,0.95303,0.00000,0.04697,0.00000,0.49902,0.00000,0.00000,0.00000,0.00000,0.00783,0.00000,0.00000,0.44031,0.04697,0.00587
1121350,7,43,12950,61,1793.50,1.42,212.30,13.85,0.81467,0.15058,0.03475,0.12162,0.00000,0.02896,0.04633,0.02317,0.00579,0.00000,0.05792,0.71622,0.39768,0.20270,0.00000,0.39961,0.46525,0.09846,0.09266,0.18533,0.00000,0.10039,0.00579,0.00000,0.02317,0.00000,0.02896
1121440,2,18,5650,21,789.00,1.17,269.05,13.96,1.00000,0.00000,0.00000,0.15044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.84956,0.60177,0.34513,0.00000,0.05310,0.56195,0.27434,0.00000,0.07965,0.07080,0.00000,0.00000,0.01327,0.00000,0.00000,0.00000
1121450,4,14,4225,20,625.50,1.43,211.25,14.80,0.94675,0.05325,0.00000,0.59172,0.00000,0.00000,0.00000,0.00000,0.07101,0.00000,0.07101,0.26627,0.55030,0.44970,0.00000,0.00000,0.68047,0.07101,0.05325,0.00000,0.00000,0.12426,0.07101,0.00000,0.00000,0.00000,0.00000
1121570,4,31,17400,42,2207.00,1.35,414.29,12.68,0.93966,0.03448,0.02586,0.05172,0.05172,0.00000,0.00000,0.01293,0.00000,0.00000,0.00000,0.88362,0.48276,0.11207,0.05172,0.35345,0.78879,0.02586,0.00000,0.09052,0.02586,0.00000,0.00000,0.00431,0.01293,0.05172,0.00000
1121660,4,15,22925,36,3014.50,2.40,636.81,13.15,0.88768,0.01963,0.09269,0.01745,0.00000,0.00000,0.00000,0.00654,0.01636,0.00000,0.00000,0.95965,0.91930,0.08070,0.00000,0.00000,0.05344,0.00654,0.84951,0.03272,0.00436,0.01963,0.01636,0.00000,0.01745,0.00000,0.00000
1121760,4,29,17825,72,2406.00,2.48,247.57,13.50,1.00000,0.00000,0.00000,0.00000,0.13464,0.00000,0.00000,0.00000,0.00000,0.25245,0.01262,0.60028,0.37728,0.48808,0.13464,0.00000,0.00000,0.11360,0.34783,0.23282,0.00000,0.00000,0.00000,0.12482,0.00000,0.13464,0.04628
1121780,3,20,9025,25,1387.50,1.25,361.00,15.37,0.49307,0.12465,0.38227,0.00000,0.00000,0.03324,0.00000,0.00000,0.00000,0.00000,0.03324,0.93352,0.59280,0.40720,0.00000,0.00000,0.19114,0.18283,0.00000,0.47922,0.07756,0.00000,0.00000,0.00000,0.00000,0.00000,0.06925
1125100,4,16,4450,23,541.50,1.44,193.48,12.17,0.39326,0.37079,0.23596,0.08989,0.13483,0.00000,0.00000,0.00000,0.00000,0.00000,0.11798,0.65730,0.33708,0.25843,0.13483,0.26966,0.59551,0.11798,0.08427,0.00000,0.00000,0.06742,0.00000,0.00000,0.00000,0.13483,0.00000
1125140,5,33,9970,50,1331.35,1.52,199.40,13.35,0.74423,0.06770,0.18806,0.16048,0.01505,0.00000,0.00000,0.07523,0.00000,0.01003,0.00000,0.73922,0.27081,0.68907,0.04012,0.00000,0.43129,0.31093,0.01003,0.00000,0.04012,0.02006,0.00000,0.00000,0.07523,0.04012,0.07222
1125190,3,20,6175,46,1060.00,2.30,134.24,17.17,0.96356,0.03644,0.00000,0.00000,0.00000,0.31579,0.00000,0.09717,0.00000,0.00000,0.00000,0.58704,0.58704,0.41296,0.00000,0.00000,0.11336,0.07287,0.01215,0.59109,0.09717,0.01619,0.00000,0.00000,0.09717,0.00000,0.00000
1125280,1,2,375,2,30.00,1.00,187.50,8.00,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.20000,0.00000,0.00000,0.80000,0.80000,0.00000,0.20000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1125470,4,20,8125,30,965.50,1.50,270.83,11.88,0.96308,0.00000,0.03692,0.00000,0.00000,0.01846,0.03692,0.02769,0.00000,0.00000,0.00000,0.91692,0.22769,0.77231,0.00000,0.00000,0.52615,0.29231,0.00000,0.01846,0.13538,0.00000,0.00000,0.00000,0.02769,0.00000,0.00000
1125480,3,11,5600,21,812.00,1.91,266.67,14.50,0.89286,0.05357,0.05357,0.35714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05357,0.58929,0.61607,0.38393,0.00000,0.00000,0.41071,0.05357,0.02679,0.45536,0.05357,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1125510,5,12,13850,25,1580.00,2.08,554.00,11.41,1.00000,0.00000,0.00000,0.51986,0.02166,0.00000,0.00000,0.01083,0.00000,0.04332,0.00000,0.40433,0.11191,0.86643,0.02166,0.00000,0.82310,0.00000,0.04332,0.00000,0.01444,0.05415,0.00000,0.03249,0.01083,0.02166,0.00000
1125790,3,14,9800,28,1264.00,2.00,350.00,12.90,0.93622,0.02296,0.04082,0.61990,0.00000,0.00000,0.00000,0.00000,0.07653,0.00000,0.00000,0.30357,0.29082,0.70918,0.00000,0.00000,0.76276,0.00000,0.02296,0.04592,0.08163,0.01020,0.07653,0.00000,0.00000,0.00000,0.00000
1125840,2,11,14050,18,1031.50,1.64,780.56,7.34,0.96797,0.00000,0.03203,0.00000,0.54448,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45552,0.00000,0.32740,0.67260,0.00000,0.07117,0.34164,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.58719,0.00000
1125910,1,15,5225,19,582.00,1.27,275.00,11.14,0.79426,0.16268,0.04306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.84689,0.11483,0.00000,0.03828,0.61244,0.20096,0.14354,0.00000,0.00000,0.00000,0.00000,0.04306,0.00000,0.00000,0.00000
1130020,3,19,4325,30,469.25,1.58,144.17,10.85,0.97688,0.00000,0.02312,0.27746,0.00000,0.00000,0.00000,0.01734,0.00000,0.00000,0.00000,0.70520,0.17341,0.67052,0.05202,0.10405,0.67052,0.00000,0.00000,0.10405,0.13873,0.00000,0.00000,0.01734,0.01734,0.05202,0.00000
1134090,2,16,9100,19,1513.50,1.19,478.95,16.63,0.96703,0.00000,0.03297,0.08791,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.91209,0.50000,0.50000,0.00000,0.00000,0.31319,0.00000,0.00000,0.06868,0.00000,0.00000,0.00000,0.00000,0.35714,0.00000,0.26099
1135050,6,23,20400,55,2404.00,2.39,370.91,11.78,0.91299,0.00980,0.07721,0.32843,0.00000,0.00000,0.00980,0.00000,0.03309,0.20098,0.12132,0.30637,0.17770,0.78799,0.01961,0.01471,0.50245,0.19118,0.24510,0.00000,0.00490,0.00000,0.03309,0.00368,0.00000,0.01961,0.00000
1135150,3,27,10345,47,1262.50,1.74,220.11,12.20,0.84050,0.06525,0.09425,0.58724,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00725,0.40551,0.25085,0.67182,0.00000,0.07733,0.78250,0.04350,0.07975,0.05075,0.00967,0.01450,0.00000,0.00725,0.00000,0.00000,0.01208
1135240,2,10,3750,13,495.00,1.30,288.46,13.20,1.00000,0.00000,0.00000,0.16000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.84000,0.92000,0.00000,0.00000,0.08000,0.88000,0.00000,0.00000,0.12000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1135320,2,2,1300,2,200.00,1.00,650.00,15.38,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30769,0.00000,0.69231,0.69231,0.30769,0.00000,0.00000,0.00000,0.69231,0.30769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1137070,6,35,20025,52,2638.50,1.49,385.10,13.18,0.76155,0.05493,0.18352,0.35955,0.00000,0.01124,0.00000,0.00749,0.00000,0.06492,0.01124,0.54557,0.41698,0.53433,0.00000,0.04869,0.60924,0.01124,0.11735,0.08864,0.11486,0.03995,0.00000,0.00000,0.00749,0.00000,0.01124
1137150,5,13,7525,16,1446.00,1.23,470.31,19.22,0.86711,0.07973,0.05316,0.05980,0.00000,0.17940,0.07973,0.02990,0.00000,0.00000,0.00000,0.65116,0.56146,0.43854,0.00000,0.00000,0.13953,0.00000,0.00000,0.69767,0.00000,0.13289,0.00000,0.00000,0.02990,0.00000,0.00000
1137510,5,16,18625,35,2391.50,2.19,532.14,12.84,1.00000,0.00000,0.00000,0.02416,0.01611,0.10872,0.00000,0.02416,0.00000,0.00000,0.00000,0.82685,0.04832,0.93557,0.01611,0.00000,0.02416,0.81879,0.00805,0.10872,0.00000,0.00000,0.00000,0.00000,0.02416,0.01611,0.00000
1137580,5,17,7700,30,1304.50,1.76,256.67,16.94,0.97078,0.00000,0.02922,0.32792,0.00000,0.20455,0.00000,0.03896,0.00000,0.11688,0.00000,0.31169,0.56494,0.43506,0.00000,0.00000,0.47403,0.00000,0.17532,0.31169,0.00000,0.00000,0.00000,0.00000,0.03896,0.00000,0.00000
1137610,6,14,8375,25,845.50,1.79,335.00,10.10,0.86567,0.13433,0.00000,0.16716,0.41194,0.13433,0.08358,0.00000,0.00000,0.00000,0.07164,0.13134,0.08358,0.50448,0.41194,0.00000,0.37015,0.07164,0.00000,0.13433,0.01194,0.00000,0.00000,0.00000,0.00000,0.41194,0.00000
1140060,5,28,12025,46,1340.50,1.64,261.41,11.15,0.90852,0.09148,0.00000,0.30769,0.00000,0.01871,0.03326,0.00624,0.00000,0.00000,0.00000,0.63410,0.37630,0.51559,0.00000,0.10811,0.64449,0.01871,0.00000,0.02495,0.23285,0.05613,0.00000,0.00000,0.00624,0.00000,0.01663
1140070,7,27,6425,45,744.25,1.67,142.78,11.58,0.95331,0.04669,0.00000,0.21401,0.21012,0.01167,0.06226,0.02335,0.00000,0.00000,0.07004,0.40856,0.30350,0.48638,0.21012,0.00000,0.62646,0.07004,0.00000,0.03502,0.00000,0.03502,0.00000,0.00000,0.02335,0.21012,0.00000
1140180,6,22,7150,25,913.25,1.14,286.00,12.77,0.87762,0.12238,0.00000,0.15035,0.00000,0.03147,0.04196,0.06294,0.03147,0.00000,0.00000,0.68182,0.28322,0.68881,0.00000,0.02797,0.33566,0.17133,0.02098,0.03147,0.01049,0.03147,0.03147,0.00000,0.06294,0.00000,0.30420
1140360,3,18,25525,32,3442.50,1.78,797.66,13.49,0.92948,0.04114,0.02938,0.00000,0.00000,0.00881,0.00000,0.00000,0.00000,0.04701,0.00000,0.94417,0.87659,0.11949,0.00392,0.00000,0.19197,0.00392,0.78550,0.00881,0.00000,0.00000,0.00000,0.00000,0.00979,0.00000,0.00000
1140480,4,20,7975,65,1479.50,3.25,122.69,18.55,1.00000,0.00000,0.00000,0.00000,0.00000,0.12226,0.00000,0.25392,0.03762,0.00000,0.00000,0.58621,0.61442,0.38558,0.00000,0.00000,0.00000,0.20690,0.00940,0.49216,0.00000,0.00000,0.03762,0.00000,0.25392,0.00000,0.00000
1140500,1,3,7500,25,2211.25,8.33,300.00,29.48,0.97333,0.02667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.92000,0.08000,0.00000,0.00000,0.94000,0.00000,0.06000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1140570,3,8,3750,10,572.75,1.25,375.00,15.27,0.88000,0.12000,0.00000,0.60000,0.00000,0.00000,0.00000,0.06000,0.00000,0.00000,0.00000,0.34000,0.58000,0.36000,0.00000,0.06000,0.72000,0.00000,0.04000,0.06000,0.00000,0.12000,0.00000,0.00000,0.06000,0.00000,0.00000
1140670,6,30,15000,39,1951.00,1.30,384.62,13.01,0.66667,0.31667,0.01667,0.32000,0.02000,0.11000,0.02667,0.00000,0.10000,0.00000,0.00000,0.42333,0.26333,0.69000,0.02000,0.02667,0.59333,0.00000,0.01000,0.23167,0.00000,0.01500,0.10000,0.00000,0.00000,0.02000,0.03000
1140890,1,10,1895,10,500.50,1.00,189.50,26.41,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.72296,0.27704,0.00000,0.00000,0.51451,0.00000,0.00000,0.00000,0.00000,0.31662,0.00000,0.00000,0.00000,0.00000,0.16887
1141020,2,18,9100,41,1733.00,2.28,221.95,19.04,1.00000,0.00000,0.00000,0.00000,0.00000,0.01648,0.00000,0.00000,0.00000,0.00000,0.00000,0.98352,0.98352,0.01648,0.00000,0.00000,0.46154,0.00000,0.00000,0.53846,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1141110,2,4,3225,7,427.50,1.75,460.71,13.26,0.86047,0.13953,0.00000,0.00000,0.00000,0.34884,0.00000,0.00000,0.00000,0.00000,0.00000,0.65116,0.41860,0.58140,0.00000,0.00000,0.41860,0.00000,0.00000,0.58140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1141130,4,7,4525,12,871.00,1.71,377.08,19.25,1.00000,0.00000,0.00000,0.01657,0.00000,0.00000,0.04420,0.19890,0.00000,0.00000,0.00000,0.74033,0.95580,0.04420,0.00000,0.00000,0.75691,0.00000,0.00000,0.00000,0.04420,0.00000,0.00000,0.00000,0.19890,0.00000,0.00000
1144060,2,3,9500,25,1026.00,8.33,380.00,10.80,0.85263,0.00000,0.14737,0.90526,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09474,0.01053,0.98947,0.00000,0.00000,0.98947,0.00000,0.00000,0.00000,0.00000,0.01053,0.00000,0.00000,0.00000,0.00000,0.00000
1145010,1,2,675,2,79.50,1.00,337.50,11.78,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.44444,0.55556,0.00000,0.00000,0.44444,0.00000,0.00000,0.55556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1145120,5,29,15850,61,2040.00,2.10,259.84,12.87,0.82492,0.07571,0.09937,0.05678,0.00000,0.00000,0.01262,0.00000,0.04259,0.00000,0.14196,0.74606,0.72082,0.26656,0.00000,0.01262,0.13249,0.14196,0.61514,0.00000,0.02524,0.00000,0.04259,0.00000,0.00000,0.00000,0.04259
1145270,5,16,16375,23,1894.50,1.44,711.96,11.57,0.94962,0.05038,0.00000,0.43969,0.00000,0.00000,0.00000,0.00000,0.16489,0.03053,0.03664,0.32824,0.14198,0.78473,0.00000,0.07328,0.71756,0.06412,0.03053,0.00000,0.00000,0.00000,0.16489,0.02290,0.00000,0.00000,0.00000
1145330,4,23,5735,46,965.30,2.00,124.67,16.83,0.89538,0.00000,0.10462,0.41848,0.00000,0.00000,0.00000,0.11770,0.00000,0.00000,0.01308,0.45074,0.47079,0.51613,0.00000,0.01308,0.57977,0.01308,0.00000,0.00000,0.05231,0.02616,0.00000,0.18309,0.11770,0.00000,0.02790
1145380,3,11,6525,15,1006.50,1.36,435.00,15.43,0.83525,0.16475,0.00000,0.12261,0.00000,0.18391,0.00000,0.00000,0.00000,0.00000,0.00000,0.69349,0.23372,0.76628,0.00000,0.00000,0.12261,0.00000,0.00000,0.74713,0.04598,0.00000,0.00000,0.08429,0.00000,0.00000,0.00000
1145390,2,10,1600,10,212.00,1.00,160.00,13.25,0.84375,0.09375,0.06250,0.00000,0.00000,0.00000,0.00000,0.04688,0.00000,0.00000,0.00000,0.95313,0.46875,0.53125,0.00000,0.00000,0.17188,0.34375,0.00000,0.00000,0.06250,0.00000,0.00000,0.09375,0.04688,0.00000,0.28125
1145440,2,10,1675,12,287.00,1.20,139.58,17.13,0.91045,0.08955,0.00000,0.00000,0.00000,0.00000,0.23881,0.00000,0.00000,0.00000,0.00000,0.76119,0.76119,0.23881,0.00000,0.00000,0.23881,0.13433,0.00000,0.26866,0.05970,0.00000,0.00000,0.29851,0.00000,0.00000,0.00000
1145470,2,7,5175,13,537.00,1.86,398.08,10.38,0.88406,0.00000,0.11594,0.36715,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.63285,0.00000,1.00000,0.00000,0.00000,0.97585,0.02415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1145620,6,28,14250,48,2094.00,1.71,296.88,14.69,0.84737,0.15263,0.00000,0.23158,0.00000,0.03684,0.00000,0.05263,0.38421,0.00000,0.06842,0.22632,0.36842,0.63158,0.00000,0.00000,0.31579,0.06842,0.00000,0.06842,0.00000,0.03158,0.38421,0.03684,0.05263,0.00000,0.04211
1145690,4,33,9800,56,1114.25,1.70,175.00,11.37,0.88520,0.11480,0.00000,0.30102,0.00000,0.00000,0.00000,0.01531,0.00000,0.18367,0.00000,0.50000,0.17602,0.74745,0.00000,0.07653,0.55612,0.09184,0.25255,0.06122,0.00000,0.01531,0.00000,0.00000,0.01531,0.00000,0.00765
1145750,2,13,12400,25,1482.50,1.92,496.00,11.96,0.87903,0.12097,0.00000,0.00000,0.00000,0.07258,0.00000,0.00000,0.00000,0.00000,0.00000,0.92742,0.12097,0.78226,0.00000,0.09677,0.51613,0.36290,0.00000,0.07258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04839
1145780,1,1,200,1,20.00,1.00,200.00,10.00,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1145960,5,21,5900,30,989.75,1.43,196.67,16.78,0.84322,0.13983,0.01695,0.21186,0.00000,0.07627,0.00000,0.05085,0.06356,0.00000,0.00000,0.59746,0.59746,0.40254,0.00000,0.00000,0.28814,0.00000,0.00000,0.26271,0.00000,0.00000,0.06356,0.20763,0.17797,0.00000,0.00000
